930,12,-8,18,0.57,-0.38,0.86,0,0.0,0
940,13,-8,17,0.62,-0.38,0.81,0,0.0,0
950,11,-6,16,0.52,-0.29,0.76,0,0.0,0
960,14,-6,19,0.67,-0.29,0.9,0,0.0,0
970,11,-5,18,0.52,-0.24,0.86,0,0.0,0
980,9,-5,16,0.43,-0.24,0.76,0,0.0,0
990,11,-6,17,0.52,-0.29,0.81,0,0.0,0
1000,9,-3,18,0.43,-0.14,0.86,0,0.0,0
1010,9,-2,18,0.43,-0.1,0.86,0,0.0,0
1020,11,-5,18,0.52,-0.24,0.86,0,0.0,0
1030,15,-5,19,0.71,-0.24,0.9,0,0.0,0
1040,14,-6,19,0.67,-0.29,0.9,0,0.0,0
1050,15,-6,19,0.71,-0.29,0.9,0,0.0,0
1060,13,-5,15,0.62,-0.24,0.71,0,0.0,0
1070,13,-6,15,0.62,-0.29,0.71,0,0.0,0
1080,15,-6,17,0.71,-0.29,0.81,0,0.0,0
1090,16,-3,17,0.76,-0.14,0.81,0,0.0,0
1100,14,-2,18,0.67,-0.1,0.86,0,0.0,0
1110,13,-2,16,0.62,-0.1,0.76,0,0.0,0
1120,8,-2,18,0.38,-0.1,0.86,0,0.0,0
1130,10,-4,19,0.48,-0.19,0.9,0,0.0,0
1140,9,-4,17,0.43,-0.19,0.81,0,0.0,0
1150,15,-4,19,0.71,-0.19,0.9,0,0.0,0
1160,12,-6,17,0.57,-0.29,0.81,0,0.0,0
1170,16,-5,18,0.76,-0.24,0.86,0,0.0,0
1180,13,-5,15,0.62,-0.24,0.71,0,0.0,0
1190,12,-3,16,0.57,-0.14,0.76,0,0.0,0
1200,13,-6,19,0.62,-0.29,0.9,0,0.0,0
1210,15,-6,20,0.71,-0.29,0.95,0,0.0,0
1220,9,-4,16,0.43,-0.19,0.76,0,0.0,0
1230,13,-3,17,0.62,-0.14,0.81,0,0.0,0
1240,10,-5,17,0.48,-0.24,0.81,0,0.0,0
1250,11,-3,15,0.52,-0.14,0.71,0,0.0,0
1260,10,-3,15,0.48,-0.14,0.71,0,0.0,0
1270,17,-6,21,0.81,-0.29,1.0,0,0.0,0
1280,13,-5,19,0.62,-0.24,0.9,0,0.0,0
1290,12,-7,16,0.57,-0.33,0.76,0,0.0,0
1300,13,-6,17,0.62,-0.29,0.81,0,0.0,0
1310,11,-4,15,0.52,-0.19,0.71,0,0.0,0
1320,10,-6,16,0.48,-0.29,0.76,0,0.0,0
1330,14,-6,17,0.67,-0.29,0.81,0,0.0,0
1340,15,-7,18,0.71,-0.33,0.86,0,0.0,0
1350,13,-5,14,0.62,-0.24,0.67,0,0.0,0
1360,17,-4,17,0.81,-0.19,0.81,0,0.0,0
1370,15,-3,15,0.71,-0.14,0.71,0,0.0,0
1380,13,-3,16,0.62,-0.14,0.76,0,0.0,0
1390,12,-2,15,0.57,-0.1,0.71,0,0.0,0
1400,13,-5,17,0.62,-0.24,0.81,0,0.0,0
1410,15,-6,19,0.71,-0.29,0.9,0,0.0,0
1420,12,-5,14,0.57,-0.24,0.67,0,0.0,0
1430,16,-5,17,0.76,-0.24,0.81,0,0.0,0
1440,13,-4,14,0.62,-0.19,0.67,0,0.0,0
1450,14,-6,16,0.67,-0.29,0.76,0,0.0,0
1460,13,-6,17,0.62,-0.29,0.81,0,0.0,0
1470,13,-5,16,0.62,-0.24,0.76,0,0.0,0
1480,12,-4,18,0.57,-0.19,0.86,0,0.0,0
1490,14,-4,17,0.67,-0.19,0.81,0,0.0,0
1500,14,-3,17,0.67,-0.14,0.81,0,0.0,0
1510,15,-5,16,0.71,-0.24,0.76,0,0.0,0
1520,11,-4,14,0.52,-0.19,0.67,0,0.0,0
1530,12,-4,15,0.57,-0.19,0.71,0,0.0,0
1540,13,-3,15,0.62,-0.14,0.71,0,0.0,0
1550,14,-4,16,0.67,-0.19,0.76,0,0.0,0
1560,15,-7,18,0.71,-0.33,0.86,0,0.0,0
1570,12,-5,15,0.57,-0.24,0.71,0,0.0,0
1580,15,-4,18,0.71,-0.19,0.86,0,0.0,0
1590,12,-5,17,0.57,-0.24,0.81,0,0.0,0
1600,14,-5,15,0.67,-0.24,0.71,0,0.0,0
1610,10,-7,16,0.48,-0.33,0.76,0,0.0,0
1620,11,-7,16,0.52,-0.33,0.76,0,0.0,0
1630,12,-4,19,0.57,-0.19,0.9,0,0.0,0
1640,15,-5,18,0.71,-0.24,0.86,0,0.0,0
1650,13,-5,16,0.62,-0.24,0.76,0,0.0,0
1660,12,-4,17,0.57,-0.19,0.81,0,0.0,0
1670,12,-7,17,0.57,-0.33,0.81,0,0.0,0
1680,11,-8,17,0.52,-0.38,0.81,0,0.0,0
1690,10,-10,17,0.48,-0.48,0.81,0,0.0,0
1700,14,-8,17,0.67,-0.38,0.81,0,0.0,0
1710,13,-9,13,0.62,-0.43,0.62,0,0.0,0
1720,8,-12,4,0.38,-0.57,0.19,0,0.0,0
1730,15,-16,11,0.71,-0.76,0.52,0,0.0,0
1740,15,-16,13,0.71,-0.76,0.62,0,0.0,0
1750,13,-12,13,0.62,-0.57,0.62,0,0.0,0
1760,13,-7,12,0.62,-0.33,0.57,0,0.0,0
1770,17,-11,14,0.81,-0.52,0.67,0,0.0,0
1780,18,-13,13,0.86,-0.62,0.62,0,0.0,0
1790,16,-14,11,0.76,-0.67,0.52,0,0.0,0
1800,17,-14,10,0.81,-0.67,0.48,0,0.0,0
1810,16,-14,11,0.76,-0.67,0.52,0,0.0,0
1820,13,-15,10,0.62,-0.71,0.48,0,0.0,0
1830,11,-17,10,0.52,-0.81,0.48,0,0.0,0
1840,9,-17,11,0.43,-0.81,0.52,0,0.0,0
1850,9,-21,10,0.43,-1.0,0.48,0,0.01,0
1860,4,-24,9,0.19,-1.14,0.43,0,0.02,0
1870,0,-23,9,0.0,-1.1,0.43,0,0.06,0
1880,-5,-21,9,-0.24,-1.0,0.43,0,0.26,0
1890,-9,-15,8,-0.43,-0.71,0.38,0,0.84,0
1900,-13,-11,9,-0.62,-0.52,0.43,0,0.99,0
1910,-16,-8,7,-0.76,-0.38,0.33,0,1.0,0
1920,-17,-5,8,-0.81,-0.24,0.38,0,1.0,0
1930,-19,-5,8,-0.9,-0.24,0.38,0,1.0,0
1940,-19,-2,9,-0.9,-0.1,0.43,0,1.0,0
1950,-20,-1,9,-0.95,-0.05,0.43,0,1.0,0
1960,-18,0,7,-0.86,0.0,0.33,0,1.0,0
1970,-20,1,8,-0.95,0.05,0.38,0,1.0,0
1980,-21,2,9,-1.0,0.1,0.43,0,1.0,0
1990,-19,2,7,-0.9,0.1,0.33,0,1.0,0
2000,-20,3,7,-0.95,0.14,0.33,0,1.0,0
2010,-20,3,7,-0.95,0.14,0.33,0,1.0,0
2020,-21,3,7,-1.0,0.14,0.33,0,1.0,0
2030,-21,2,6,-1.0,0.1,0.29,0,1.0,0
2040,-21,2,7,-1.0,0.1,0.33,0,1.0,0
2050,-21,3,7,-1.0,0.14,0.33,0,1.0,0
2060,-20,4,7,-0.95,0.19,0.33,0,1.0,0
2070,-20,5,7,-0.95,0.24,0.33,0,1.0,0
2080,-21,5,6,-1.0,0.24,0.29,0,1.0,0
