32403,11,-9,6,0.52,-0.43,0.29,0,0,0
32505,15,-11,7,0.71,-0.52,0.33,0,0,0
32609,18,-12,7,0.86,-0.57,0.33,0,0,0
32711,19,-13,8,0.9,-0.62,0.38,0,0,0
32815,22,-11,10,1.05,-0.52,0.48,0,0,0
32917,19,-8,9,0.9,-0.38,0.43,0,0,0
33019,24,-8,10,1.14,-0.38,0.48,0,0,0
33123,23,-7,7,1.1,-0.33,0.33,0,0,0
33225,21,-9,4,1.0,-0.43,0.19,0,0,0
33329,22,-11,3,1.05,-0.52,0.14,0,0,0
33431,24,-9,5,1.14,-0.43,0.24,0,0,0
33534,25,-7,5,1.14,-0.38,0.24,0,0,0
33637,18,-5,6,0.86,-0.24,0.29,0,0,0
33740,18,-7,6,0.86,-0.33,0.29,0,0,0
33843,16,-7,10,0.76,-0.33,0.48,0,0,0
33945,17,-12,8,0.81,-0.57,0.38,0,0,0
34049,19,-12,6,0.9,-0.57,0.29,0,0,0
34151,20,-14,3,0.95,-0.67,0.14,0,0,0
34254,23,-15,5,1.1,-0.71,0.24,0,0,0
34357,18,-12,6,0.86,-0.57,0.29,0,0,0
34460,19,-5,10,0.9,-0.24,0.48,0,0,0
34563,18,-9,10,0.86,-0.43,0.48,0,0,0
34666,13,-15,8,0.62,-0.71,0.38,0,0,0
34768,12,-16,7,0.57,-0.76,0.33,0,0,0
34872,14,-18,6,0.67,-0.86,0.29,0,0,0
34974,13,-14,9,0.62,-0.67,0.43,0,0,0
35078,13,-15,7,0.62,-0.71,0.33,0,0,0
35180,14,-21,9,0.67,-1.0,0.43,0,0,0
35283,9,-15,8,0.43,-0.71,0.38,0,0,0
35386,10,-14,15,0.48,-0.67,0.71,0,0,0
35489,7,-11,13,0.33,-0.52,0.62,0,0,0
35592,8,-12,14,0.38,-0.57,0.67,0,0,0
35695,9,-13,14,0.43,-0.62,0.67,0,0,0
35798,13,-9,17,0.62,-0.43,0.81,0,0,0
35901,17,-7,14,0.81,-0.33,0.67,0,0,0
36003,15,-8,13,0.71,-0.38,0.62,0,0,0
36107,18,-8,14,0.86,-0.38,0.67,0,0,0
36209,16,-6,14,0.76,-0.29,0.67,0,0,0
36312,14,-6,13,0.67,-0.29,0.62,0,0,0
36415,15,-8,11,0.71,-0.38,0.52,0,0,0
36517,17,-8,13,0.81,-0.38,0.62,0,0,0
36621,16,-9,14,0.76,-0.43,0.67,0,0,0
36723,18,-8,13,0.86,-0.38,0.62,0,0,0
36827,18,-8,9,0.86,-0.38,0.43,0,0,0
36929,18,-9,10,0.86,-0.43,0.48,0,0,0
37032,15,-7,10,0.71,-0.33,0.48,0,0,0
37135,17,-9,12,0.81,-0.43,0.57,0,0,0
37238,16,-9,11,0.76,-0.43,0.52,0,0,0
37341,19,-8,12,0.9,-0.38,0.57,0,0,0
37444,19,-7,13,0.9,-0.33,0.62,0,0,0
37547,18,-4,10,0.86,-0.19,0.48,0,0,0
